transaction_id,customer_id,product_id,date,quantity
T04162,C053,P018,2025-05-23,1
T04163,C367,P020,2025-12-10,1
T04164,C039,P019,2025-11-27,1
T04165,C388,P014,2025-06-12,1
T04166,C417,P011,2025-04-12,1
T04166,C417,P015,2025-04-12,1
T04167,C256,P002,2025-05-21,1
T04168,C216,P004,2025-03-05,1
T04169,C232,P006,2025-11-04,1
T04170,C168,P019,2025-07-16,1
T04170,C168,P020,2025-07-16,1
T04171,C146,P001,2025-11-26,1
T04172,C295,P001,2025-08-25,1
T04172,C295,P003,2025-08-25,1
T04173,C019,P029,2025-10-01,1
T04174,C021,P011,2025-11-27,1
T04174,C021,P015,2025-11-27,1
T04175,C049,P027,2025-08-01,1
T04176,C371,P010,2025-05-21,1
T04177,C163,P025,2025-06-27,1
T04178,C285,P025,2025-06-10,1
T04179,C025,P013,2025-06-02,1
T04180,C357,P015,2025-09-10,1
T04181,C435,P021,2025-03-04,1
T04182,C432,P012,2025-11-13,1
T04183,C053,P001,2025-04-25,1
T04183,C053,P002,2025-04-25,1
T04184,C072,P004,2025-06-15,1
T04185,C442,P023,2025-08-12,1
T04186,C116,P006,2025-02-15,1
T04187,C098,P024,2025-07-08,1
T04188,C418,P029,2025-10-03,1
T04189,C479,P023,2025-01-27,1
T04190,C133,P029,2025-01-23,1
T04190,C133,P030,2025-01-23,1
T04191,C039,P009,2025-06-18,1
T04192,C353,P020,2025-07-14,1
T04193,C139,P023,2025-03-29,1
T04194,C474,P005,2025-10-26,1
T04195,C065,P011,2025-03-17,1
T04196,C455,P028,2025-07-31,1
T04197,C327,P015,2025-12-09,1
T04198,C063,P017,2025-09-28,1
T04199,C124,P019,2025-09-02,1
T04200,C500,P009,2025-06-14,1
T04201,C396,P024,2025-09-05,1
T04202,C116,P003,2025-05-16,1
T04203,C393,P010,2025-12-31,1
T04204,C043,P012,2025-10-13,1
T04205,C428,P028,2025-05-05,1
T04206,C338,P021,2025-04-16,1
T04207,C356,P003,2025-02-08,1
T04208,C498,P016,2025-01-31,1
T04208,C498,P017,2025-01-31,1
T04209,C240,P027,2025-07-17,1
T04210,C097,P016,2025-02-23,1
T04210,C097,P018,2025-02-23,1
T04211,C390,P010,2025-12-29,1
T04212,C233,P021,2025-03-20,1
T04213,C435,P017,2025-02-24,1
T04214,C469,P005,2025-04-23,1
T04215,C198,P015,2025-11-14,1
T04216,C263,P007,2025-07-24,1
T04217,C097,P003,2025-05-23,1
T04218,C217,P006,2025-12-18,1
T04219,C158,P028,2025-10-23,1
T04220,C332,P004,2025-03-17,1
T04221,C237,P029,2025-02-24,1
T04222,C124,P001,2025-08-24,1
T04222,C124,P002,2025-08-24,1
T04223,C244,P022,2025-09-29,1
T04224,C136,P004,2025-10-09,1
T04225,C044,P012,2025-08-09,1
T04226,C109,P005,2025-07-23,1
T04227,C261,P011,2025-01-28,1
T04228,C190,P004,2025-01-26,1
T04229,C333,P013,2025-08-05,1
T04230,C100,P010,2025-04-07,1
T04231,C207,P006,2025-11-01,1
T04232,C142,P017,2025-11-08,1
T04233,C253,P017,2025-08-10,1
T04234,C056,P022,2025-01-26,1
T04235,C491,P004,2025-04-23,1
T04236,C059,P002,2025-01-19,1
T04237,C295,P009,2025-05-03,1
T04238,C034,P018,2025-02-21,1
T04239,C142,P008,2025-11-14,1
T04240,C359,P023,2025-07-27,1
T04241,C201,P013,2025-02-21,1
T04242,C113,P024,2025-12-21,1
T04243,C138,P016,2025-04-16,1
T04243,C138,P017,2025-04-16,1
T04244,C178,P021,2025-05-28,1
T04245,C362,P020,2025-05-28,1
T04246,C376,P001,2025-02-18,1
T04246,C376,P004,2025-02-18,1
T04247,C319,P016,2025-06-06,1
T04248,C353,P008,2025-03-29,1
T04249,C162,P022,2025-02-05,1
T04249,C162,P024,2025-02-05,1
T04250,C461,P015,2025-03-14,1
T04251,C493,P001,2025-12-08,1
T04252,C172,P001,2025-04-01,1
T04253,C452,P003,2025-03-29,1
T04254,C348,P025,2025-01-05,1
T04255,C497,P016,2025-10-26,1
T04255,C497,P017,2025-10-26,1
T04256,C242,P004,2025-01-24,1
T04257,C420,P001,2025-10-18,1
T04258,C149,P027,2025-04-27,1
T04259,C269,P017,2025-03-27,1
T04260,C387,P005,2025-02-18,1
T04260,C387,P008,2025-02-18,1
T04261,C232,P016,2025-06-29,1
T04262,C132,P022,2025-09-07,1
T04262,C132,P024,2025-09-07,1
T04263,C007,P027,2025-06-30,1
T04264,C155,P023,2025-06-20,1
T04265,C457,P017,2025-12-06,1
T04266,C439,P028,2025-11-02,1
T04267,C248,P004,2025-05-19,1
T04268,C352,P017,2025-11-24,1
T04269,C011,P005,2025-07-30,1
T04270,C338,P005,2025-07-02,1
T04271,C126,P019,2025-12-23,1
T04272,C185,P007,2025-02-15,1
T04273,C100,P030,2025-07-13,1
T04274,C328,P004,2025-05-21,1
T04275,C450,P021,2025-12-14,1
T04276,C279,P029,2025-08-19,1
T04277,C449,P017,2025-03-31,1
T04278,C136,P030,2025-12-14,1
T04279,C179,P029,2025-06-19,1
T04280,C214,P009,2025-06-08,1
T04281,C098,P002,2025-10-24,1
T04282,C267,P023,2025-06-25,1
T04283,C428,P020,2025-03-04,1
T04284,C222,P026,2025-08-21,1
T04285,C291,P026,2025-06-27,1
T04286,C148,P004,2025-01-05,1
T04287,C256,P030,2025-12-17,1
T04288,C076,P015,2025-12-15,1
T04289,C077,P017,2025-05-29,1
T04290,C320,P018,2025-12-07,1
T04291,C084,P010,2025-09-07,1
T04292,C148,P003,2025-05-31,1
T04293,C008,P015,2025-01-21,1
T04294,C112,P010,2025-10-31,1
T04295,C064,P002,2025-09-08,1
T04296,C157,P001,2025-08-09,1
T04297,C428,P001,2025-01-26,1
T04297,C428,P003,2025-01-26,1
T04298,C450,P010,2025-09-15,1
T04299,C341,P025,2025-10-15,1
T04299,C341,P026,2025-10-15,1
T04300,C366,P009,2025-03-15,1
T04301,C376,P007,2025-08-10,1
T04302,C300,P030,2025-02-11,1
T04303,C149,P008,2025-01-17,1
T04304,C243,P030,2025-07-01,1
T04305,C128,P026,2025-12-14,1
T04306,C327,P013,2025-08-05,1
T04307,C205,P029,2025-02-20,1
T04308,C472,P010,2025-11-02,1
T04309,C160,P006,2025-10-16,1
T04310,C224,P022,2025-06-15,1
T04311,C072,P022,2025-04-13,1
T04311,C072,P024,2025-04-13,1
T04312,C284,P007,2025-06-04,1
T04313,C157,P003,2025-06-02,1
T04314,C291,P030,2025-11-18,1
T04315,C237,P018,2025-04-04,1
T04316,C193,P026,2025-08-12,1
T04317,C050,P005,2025-09-27,1
T04318,C161,P017,2025-12-17,1
T04319,C365,P012,2025-08-28,1
T04320,C182,P014,2025-08-27,1
T04321,C216,P014,2025-08-25,1
T04322,C015,P030,2025-10-14,1
T04323,C014,P025,2025-08-04,1
T04323,C014,P026,2025-08-04,1
T04324,C315,P030,2025-06-04,1
T04325,C403,P008,2025-10-25,1
T04326,C263,P012,2025-03-07,1
T04327,C318,P018,2025-10-17,1
T04328,C450,P010,2025-01-28,1
T04329,C387,P028,2025-07-21,1
T04330,C065,P013,2025-12-10,1
T04331,C004,P015,2025-09-23,1
T04332,C236,P027,2025-01-28,1
T04333,C044,P002,2025-05-19,1
T04334,C425,P021,2025-02-24,1
T04335,C171,P020,2025-02-19,1
T04336,C421,P010,2025-10-17,1
T04337,C247,P023,2025-06-19,1
T04338,C443,P002,2025-03-04,1
T04339,C380,P019,2025-12-12,1
T04340,C368,P002,2025-12-26,1
T04341,C105,P017,2025-03-15,1
T04342,C288,P024,2025-09-11,1
T04343,C070,P008,2025-12-12,1
T04344,C328,P028,2025-03-21,1
T04345,C155,P021,2025-06-09,1
T04346,C369,P030,2025-01-04,1
T04347,C413,P016,2025-11-16,1
T04348,C059,P003,2025-01-01,1
T04349,C079,P020,2025-03-03,1
T04350,C267,P004,2025-05-07,1
T04351,C105,P004,2025-08-31,1
T04352,C013,P027,2025-09-16,1
T04353,C228,P013,2025-01-29,1
T04354,C475,P004,2025-06-03,1
T04355,C208,P016,2025-04-05,1
T04356,C431,P028,2025-10-07,1
T04357,C134,P027,2025-11-10,1
T04358,C349,P015,2025-12-03,1
T04359,C316,P004,2025-08-10,1
T04360,C075,P021,2025-01-12,1
T04361,C095,P005,2025-12-03,1
T04361,C095,P010,2025-12-03,1
T04362,C380,P023,2025-10-07,1
T04363,C103,P016,2025-09-03,1
T04363,C103,P017,2025-09-03,1
T04364,C492,P019,2025-09-10,1
T04365,C141,P013,2025-07-17,1
T04366,C358,P026,2025-02-24,1
T04367,C238,P014,2025-08-06,1
T04368,C076,P001,2025-05-26,1
T04369,C289,P013,2025-01-06,1
T04370,C298,P010,2025-01-18,1
T04371,C331,P021,2025-12-03,1
T04372,C318,P015,2025-01-22,1
T04373,C465,P030,2025-07-01,1
T04374,C493,P005,2025-08-28,1
T04375,C235,P009,2025-01-05,1
T04376,C082,P012,2025-09-14,1
T04377,C439,P028,2025-09-15,1
T04378,C108,P012,2025-12-28,1
T04379,C269,P013,2025-09-20,1
T04380,C033,P006,2025-12-02,1
T04381,C078,P012,2025-12-02,1
T04382,C369,P019,2025-06-23,1
T04383,C440,P026,2025-03-13,1
T04384,C143,P026,2025-12-04,1
T04385,C156,P030,2025-07-21,1
T04386,C035,P030,2025-11-27,1
T04387,C248,P013,2025-08-30,1
T04388,C311,P022,2025-04-03,1
T04389,C475,P017,2025-12-04,1
T04390,C270,P009,2025-03-08,1
T04391,C358,P011,2025-10-29,1
T04392,C179,P019,2025-11-13,1
T04393,C035,P002,2025-01-16,1
T04394,C437,P024,2025-03-23,1
T04395,C119,P004,2025-12-07,1
T04396,C055,P016,2025-12-14,1
T04397,C390,P008,2025-05-02,1
T04398,C054,P029,2025-03-31,1
T04399,C197,P025,2025-08-04,1
T04400,C032,P020,2025-05-09,1
T04401,C059,P002,2025-02-07,1
T04402,C227,P025,2025-07-11,1
T04403,C431,P001,2025-03-31,1
T04403,C431,P004,2025-03-31,1
T04404,C231,P013,2025-03-10,1
T04405,C327,P019,2025-10-12,1
T04405,C327,P021,2025-10-12,1
T04406,C252,P015,2025-12-14,1
T04407,C147,P008,2025-04-14,1
T04408,C380,P006,2025-08-11,1
T04409,C417,P017,2025-04-09,1
T04410,C045,P019,2025-01-13,1
T04411,C343,P004,2025-04-15,1
T04412,C018,P026,2025-03-13,1
T04413,C458,P001,2025-07-04,1
T04414,C291,P018,2025-02-06,1
T04415,C175,P006,2025-12-16,1
T04416,C374,P030,2025-11-25,1
T04417,C271,P016,2025-04-08,1
T04418,C293,P027,2025-08-31,1
T04419,C257,P012,2025-07-02,1
T04420,C317,P029,2025-10-14,1
T04421,C411,P003,2025-08-13,1
T04422,C219,P021,2025-07-12,1
T04423,C448,P003,2025-10-19,1
T04424,C041,P005,2025-09-22,1
T04424,C041,P006,2025-09-22,1
T04425,C256,P008,2025-01-27,1
T04426,C308,P018,2025-06-19,1
T04427,C012,P008,2025-05-29,1
T04428,C473,P027,2025-05-09,1
T04429,C200,P023,2025-07-03,1
T04430,C035,P028,2025-03-22,1
T04431,C496,P010,2025-02-08,1
T04432,C274,P019,2025-05-04,1
T04433,C478,P020,2025-09-14,1
T04434,C160,P013,2025-11-13,1
T04435,C030,P018,2025-12-24,1
T04436,C457,P004,2025-10-26,1
T04437,C242,P030,2025-05-15,1
T04438,C335,P001,2025-01-17,1
T04438,C335,P003,2025-01-17,1
T04439,C103,P011,2025-01-31,1
T04439,C103,P014,2025-01-31,1
T04440,C474,P025,2025-12-06,1
T04441,C032,P008,2025-09-10,1
T04442,C038,P026,2025-10-16,1
T04443,C464,P020,2025-12-26,1
T04444,C428,P025,2025-01-19,1
T04444,C428,P026,2025-01-19,1
T04445,C487,P014,2025-11-03,1
T04446,C379,P020,2025-02-11,1
T04447,C455,P018,2025-09-03,1
T04448,C485,P005,2025-05-19,1
T04449,C054,P002,2025-09-12,1
T04450,C260,P008,2025-11-29,1
T04451,C180,P014,2025-09-02,1
T04452,C156,P026,2025-04-27,1
T04453,C011,P030,2025-01-29,1
T04454,C014,P025,2025-04-11,1
T04455,C441,P013,2025-12-16,1
T04456,C351,P024,2025-01-10,1
T04457,C283,P016,2025-01-27,1
T04458,C194,P023,2025-03-06,1
T04459,C221,P023,2025-08-07,1
T04460,C282,P005,2025-03-01,1
T04461,C460,P020,2025-07-08,1
T04462,C181,P007,2025-06-25,1
T04463,C224,P030,2025-01-30,1
T04464,C122,P008,2025-02-17,1
T04465,C302,P001,2025-04-27,1
T04466,C386,P029,2025-10-02,1
T04467,C411,P001,2025-05-08,1
T04468,C040,P002,2025-03-06,1
T04469,C225,P006,2025-05-25,1
T04470,C023,P011,2025-06-29,1
T04471,C456,P008,2025-05-30,1
T04472,C067,P020,2025-07-23,1
T04473,C246,P022,2025-03-04,1
T04474,C040,P009,2025-10-06,1
T04475,C106,P016,2025-12-28,1
T04476,C183,P029,2025-04-23,1
T04477,C155,P012,2025-10-10,1
T04478,C150,P028,2025-12-01,1
T04479,C126,P017,2025-05-17,1
T04480,C164,P023,2025-10-05,1
T04481,C258,P004,2025-01-28,1
T04482,C178,P029,2025-07-30,1
T04483,C319,P016,2025-05-24,1
T04483,C319,P017,2025-05-24,1
T04484,C431,P017,2025-04-29,1
T04485,C157,P024,2025-10-11,1
T04486,C108,P004,2025-07-10,1
T04487,C372,P027,2025-03-14,1
T04488,C019,P008,2025-12-24,1
T04489,C226,P021,2025-08-21,1
T04490,C488,P004,2025-01-11,1
T04491,C256,P027,2025-01-18,1
T04492,C139,P009,2025-10-29,1
T04493,C197,P010,2025-02-13,1
T04494,C031,P009,2025-11-09,1
T04495,C197,P016,2025-01-10,1
T04496,C197,P015,2025-01-23,1
T04497,C115,P007,2025-07-14,1
T04498,C095,P022,2025-08-09,1
T04499,C339,P010,2025-01-17,1
T04500,C278,P025,2025-06-28,1
T04501,C466,P020,2025-06-22,1
T04502,C473,P027,2025-05-15,1
T04503,C415,P025,2025-10-30,1
T04503,C415,P026,2025-10-30,1
T04504,C175,P024,2025-11-15,1
T04505,C223,P028,2025-08-07,1
T04506,C401,P024,2025-01-30,1
T04507,C414,P004,2025-10-11,1
T04508,C199,P024,2025-12-14,1
T04509,C148,P028,2025-10-01,1
T04510,C238,P014,2025-10-21,1
T04511,C369,P019,2025-09-23,1
T04511,C369,P021,2025-09-23,1
T04512,C240,P024,2025-05-02,1
T04513,C068,P030,2025-01-08,1
T04514,C144,P026,2025-12-16,1
T04515,C487,P009,2025-02-13,1
T04516,C128,P025,2025-10-05,1
T04516,C128,P027,2025-10-05,1
T04517,C020,P020,2025-05-21,1
T04518,C186,P009,2025-12-04,1
T04519,C129,P026,2025-12-01,1
T04520,C415,P025,2025-11-08,1
T04520,C415,P027,2025-11-08,1
T04521,C292,P022,2025-06-14,1
T04522,C434,P006,2025-08-16,1
T04523,C237,P001,2025-08-14,1
T04523,C237,P002,2025-08-14,1
T04524,C495,P012,2025-09-03,1
T04525,C327,P028,2025-10-12,1
T04526,C112,P014,2025-01-30,1
T04527,C297,P003,2025-05-22,1
T04528,C460,P020,2025-10-10,1
T04529,C161,P003,2025-08-14,1
T04530,C093,P009,2025-05-22,1
T04531,C133,P028,2025-09-11,1
T04532,C066,P008,2025-11-19,1
T04533,C090,P005,2025-11-13,1
T04534,C120,P004,2025-12-02,1
T04535,C020,P006,2025-12-17,1
T04536,C260,P028,2025-08-14,1
T04537,C297,P011,2025-01-22,1
T04538,C117,P002,2026-01-01,1
T04539,C133,P009,2025-01-09,1
T04540,C348,P028,2025-06-30,1
T04541,C277,P023,2025-01-23,1
T04542,C308,P008,2025-06-29,1
T04543,C056,P003,2025-09-17,1
T04544,C228,P004,2025-09-19,1
T04545,C040,P008,2025-04-15,1
T04546,C167,P019,2025-07-10,1
T04547,C349,P014,2025-02-06,1
T04548,C329,P014,2025-05-25,1
T04549,C074,P001,2025-06-17,1
T04550,C185,P011,2025-07-28,1
T04551,C192,P016,2025-05-31,1
T04552,C083,P012,2025-01-23,1
T04553,C149,P030,2025-03-18,1
T04554,C467,P019,2025-01-14,1
T04554,C467,P020,2025-01-14,1
T04555,C414,P011,2025-09-19,1
T04556,C380,P017,2025-10-25,1
T04557,C365,P012,2025-04-21,1
T04558,C194,P027,2025-10-26,1
T04559,C017,P022,2025-03-18,1
T04560,C333,P003,2025-02-09,1
T04561,C491,P030,2025-04-25,1
T04562,C290,P017,2025-10-22,1
T04563,C323,P018,2025-08-03,1
T04564,C276,P024,2025-03-04,1
T04565,C434,P029,2025-09-28,1
T04566,C311,P016,2025-12-04,1
T04567,C226,P011,2025-05-18,1
T04567,C226,P014,2025-05-18,1
T04568,C467,P008,2025-06-18,1
T04569,C125,P026,2025-07-05,1
T04570,C119,P015,2025-06-11,1
T04571,C384,P004,2025-12-21,1
T04572,C124,P015,2025-07-29,1
T04573,C186,P003,2025-06-30,1
T04574,C287,P017,2025-02-09,1
T04575,C469,P012,2025-12-01,1
T04576,C248,P020,2025-04-28,1
T04577,C230,P026,2025-08-03,1
T04578,C118,P019,2025-03-06,1
T04579,C126,P025,2025-07-28,1
T04580,C341,P005,2025-11-07,1
T04580,C341,P008,2025-11-07,1
T04581,C175,P011,2025-03-02,1
T04581,C175,P015,2025-03-02,1
T04582,C259,P005,2025-10-22,1
T04583,C452,P025,2025-04-12,1
T04584,C449,P015,2025-01-08,1
T04585,C086,P004,2025-08-03,1
T04586,C135,P025,2025-10-11,1
T04587,C241,P024,2025-02-21,1
T04588,C065,P028,2025-01-18,1
T04589,C427,P014,2025-01-13,1
T04590,C354,P006,2025-02-07,1
T04591,C068,P017,2025-09-29,1
T04592,C471,P013,2025-08-05,1
T04593,C182,P005,2025-07-25,1
T04594,C124,P023,2025-05-31,1
T04595,C061,P011,2025-06-22,1
T04596,C316,P004,2025-01-24,1
T04597,C038,P024,2025-07-01,1
T04598,C487,P015,2025-07-29,1
T04599,C323,P015,2025-08-12,1
T04600,C149,P025,2025-09-02,1
T04601,C376,P006,2025-10-29,1
T04602,C470,P027,2025-09-18,1
T04603,C043,P005,2025-01-04,1
T04604,C190,P022,2025-11-29,1
T04605,C165,P015,2025-04-01,1
T04606,C261,P024,2025-10-29,1
T04607,C144,P025,2025-02-19,1
T04607,C144,P027,2025-02-19,1
T04608,C175,P002,2025-10-16,1
T04609,C266,P029,2025-09-26,1
T04610,C433,P030,2025-08-07,1
T04611,C147,P011,2025-07-16,1
T04611,C147,P013,2025-07-16,1
T04612,C489,P005,2025-01-22,1
T04613,C377,P029,2025-04-18,1
T04614,C143,P019,2025-11-12,1
T04614,C143,P021,2025-11-12,1
T04615,C146,P006,2025-03-02,1
T04616,C148,P009,2025-09-07,1
T04617,C225,P008,2025-03-28,1
T04618,C148,P030,2025-05-13,1
T04619,C311,P025,2025-02-24,1
T04620,C342,P009,2025-03-14,1
T04621,C050,P007,2025-10-10,1
T04622,C430,P017,2025-03-28,1
T04623,C015,P020,2025-01-21,1
T04624,C492,P029,2025-10-04,1
T04625,C100,P001,2025-09-08,1
T04626,C014,P012,2025-04-15,1
T04627,C145,P019,2025-08-07,1
T04628,C267,P005,2025-08-21,1
T04628,C267,P006,2025-08-21,1
T04629,C367,P023,2025-03-03,1
T04630,C228,P029,2025-08-10,1
T04631,C045,P028,2025-03-12,1
T04632,C143,P024,2025-12-09,1
T04633,C060,P012,2025-02-10,1
T04634,C382,P026,2025-04-24,1
T04635,C373,P003,2025-06-17,1
T04636,C081,P017,2025-06-21,1
T04637,C142,P015,2025-11-19,1
T04638,C377,P017,2025-12-11,1
T04639,C398,P003,2025-12-28,1
T04640,C353,P011,2025-01-20,1
T04641,C478,P023,2025-09-24,1
T04642,C163,P007,2025-10-13,1
T04643,C339,P027,2025-11-17,1
T04644,C019,P021,2025-11-18,1
T04645,C005,P008,2025-03-12,1
T04646,C301,P013,2025-04-23,1
T04647,C345,P007,2025-05-16,1
T04648,C241,P005,2025-09-06,1
T04649,C376,P016,2025-05-25,1
T04649,C376,P017,2025-05-25,1
T04650,C487,P017,2025-04-20,1
T04651,C002,P014,2025-02-04,1
T04652,C252,P018,2025-11-09,1
T04653,C107,P023,2025-04-02,1
T04654,C020,P014,2025-12-19,1
T04655,C135,P020,2025-07-14,1
T04656,C324,P019,2025-05-01,1
T04657,C248,P017,2025-12-03,1
T04658,C489,P006,2025-06-03,1
T04659,C431,P008,2025-05-30,1
T04660,C343,P016,2025-09-08,1
T04661,C201,P020,2025-07-02,1
T04662,C279,P016,2025-06-01,1
T04662,C279,P017,2025-06-01,1
T04663,C494,P029,2025-05-28,1
T04664,C229,P011,2025-05-07,1
T04665,C060,P006,2025-08-26,1
T04666,C490,P011,2025-12-05,1
T04666,C490,P015,2025-12-05,1
T04667,C361,P005,2025-09-05,1
T04668,C443,P016,2025-11-04,1
T04669,C121,P001,2025-05-29,1
T04669,C121,P002,2025-05-29,1
T04670,C456,P028,2025-07-29,1
T04671,C032,P018,2025-06-15,1
T04672,C134,P022,2025-06-12,1
T04673,C415,P015,2025-08-06,1
T04674,C205,P009,2025-01-28,1
T04675,C138,P016,2025-04-23,1
T04675,C138,P017,2025-04-23,1
T04676,C158,P015,2025-07-29,1
T04677,C114,P019,2025-03-27,1
T04678,C400,P021,2025-02-26,1
T04679,C486,P020,2025-11-09,1
T04680,C169,P005,2025-11-06,1
T04681,C487,P024,2025-01-11,1
T04682,C411,P013,2025-02-16,1
T04683,C400,P023,2025-06-20,1
T04684,C468,P012,2025-10-11,1
T04685,C033,P021,2025-01-26,1
T04686,C266,P007,2025-07-05,1
T04687,C275,P007,2025-03-22,1
T04688,C430,P018,2025-07-22,1
T04689,C441,P023,2025-04-28,1
T04690,C149,P026,2025-03-24,1
T04691,C467,P012,2025-06-19,1
T04692,C212,P007,2025-10-11,1
T04693,C376,P008,2025-01-07,1
T04694,C019,P028,2025-01-11,1
T04695,C387,P017,2025-02-22,1
T04696,C257,P013,2025-09-06,1
T04697,C022,P006,2025-05-25,1
T04698,C155,P001,2025-04-28,1
T04699,C353,P008,2025-01-18,1
T04700,C140,P024,2025-03-05,1
T04701,C417,P026,2025-07-13,1
T04702,C336,P013,2025-03-09,1
T04703,C419,P024,2025-05-19,1
T04704,C442,P003,2025-02-09,1
T04705,C038,P017,2025-12-27,1
T04706,C391,P024,2025-08-01,1
T04707,C011,P001,2025-10-05,1
T04708,C078,P004,2025-10-29,1
T04709,C406,P013,2025-04-10,1
T04710,C426,P020,2025-06-09,1
T04711,C402,P011,2025-08-06,1
T04712,C012,P010,2025-05-21,1
T04713,C235,P007,2025-02-21,1
T04714,C136,P021,2025-10-23,1
T04715,C242,P013,2025-05-30,1
T04716,C220,P003,2025-04-24,1
T04717,C496,P014,2025-10-15,1
T04718,C143,P016,2025-05-26,1
T04719,C274,P017,2025-05-06,1
T04720,C196,P001,2025-09-12,1
T04721,C488,P012,2025-10-07,1
T04722,C366,P004,2025-08-20,1
T04723,C115,P019,2025-01-13,1
T04724,C119,P015,2025-07-09,1
T04725,C245,P019,2025-02-25,1
T04726,C171,P005,2025-11-19,1
T04727,C049,P018,2025-03-28,1
T04728,C107,P028,2025-09-08,1
T04729,C304,P008,2025-02-12,1
T04730,C073,P013,2025-11-12,1
T04731,C430,P016,2025-09-25,1
T04732,C291,P025,2025-04-30,1
T04732,C291,P027,2025-04-30,1
T04733,C130,P014,2025-06-09,1
T04734,C380,P011,2025-03-19,1
T04734,C380,P015,2025-03-19,1
T04735,C447,P001,2025-05-18,1
T04736,C387,P018,2025-09-08,1
T04737,C280,P016,2025-06-10,1
T04738,C121,P011,2025-08-25,1
T04739,C264,P018,2025-02-11,1
T04740,C472,P004,2025-08-06,1
T04741,C359,P003,2025-07-12,1
T04742,C066,P025,2025-01-07,1
T04742,C066,P026,2025-01-07,1
T04743,C086,P007,2025-08-13,1
T04744,C446,P004,2025-01-20,1
T04745,C454,P014,2025-09-11,1
T04746,C088,P021,2025-09-26,1
T04747,C250,P005,2025-10-08,1
T04748,C005,P010,2025-03-02,1
T04749,C223,P010,2025-12-13,1
T04750,C139,P017,2025-06-15,1
T04751,C315,P029,2025-07-10,1
T04752,C085,P005,2025-05-29,1
T04753,C105,P026,2025-11-11,1
T04754,C488,P023,2025-07-10,1
T04755,C266,P020,2025-05-09,1
T04756,C242,P015,2025-04-18,1
T04757,C480,P011,2025-03-11,1
T04757,C480,P015,2025-03-11,1
T04758,C006,P011,2025-08-02,1
T04758,C006,P015,2025-08-02,1
T04759,C035,P001,2025-06-09,1
T04760,C103,P023,2025-02-18,1
T04761,C276,P015,2025-06-19,1
T04762,C049,P002,2025-11-16,1
T04763,C240,P020,2025-03-22,1
T04764,C035,P012,2025-11-22,1
T04765,C287,P029,2025-04-26,1
T04765,C287,P030,2025-04-26,1
T04766,C476,P007,2025-05-21,1
T04767,C146,P027,2025-08-07,1
T04768,C300,P024,2025-06-06,1
T04769,C189,P020,2025-07-26,1
T04770,C479,P009,2025-10-15,1
T04771,C278,P021,2025-12-04,1
T04772,C104,P003,2025-10-31,1
T04773,C079,P004,2025-04-21,1
T04774,C144,P006,2025-05-15,1
T04775,C289,P004,2025-03-06,1
T04776,C409,P017,2025-10-28,1
T04777,C331,P025,2025-07-16,1
T04777,C331,P027,2025-07-16,1
T04778,C495,P026,2025-11-12,1
T04779,C343,P030,2025-08-31,1
T04780,C108,P006,2025-01-02,1
T04781,C402,P008,2025-04-21,1
T04782,C047,P030,2025-11-11,1
T04783,C076,P005,2025-03-26,1
T04784,C001,P011,2025-02-09,1
T04785,C027,P005,2025-09-19,1
T04786,C218,P022,2025-08-30,1
T04786,C218,P023,2025-08-30,1
T04787,C124,P018,2025-07-21,1
T04788,C194,P025,2025-07-17,1
T04789,C182,P010,2025-09-25,1
T04790,C163,P017,2025-02-10,1
T04791,C453,P020,2025-04-20,1
T04792,C490,P006,2025-11-21,1
T04793,C427,P009,2025-12-31,1
T04794,C074,P027,2025-08-12,1
T04795,C287,P015,2025-09-08,1
T04796,C356,P026,2025-05-09,1
T04797,C351,P004,2025-10-13,1
T04798,C461,P014,2025-11-30,1
T04799,C179,P006,2025-01-13,1
T04800,C444,P012,2025-08-27,1
T04801,C395,P022,2025-06-27,1
T04802,C110,P020,2025-10-14,1
T04803,C449,P030,2025-04-08,1
T04804,C196,P012,2025-04-02,1
T04805,C478,P024,2025-01-06,1
T04806,C101,P015,2025-07-04,1
T04807,C270,P007,2025-01-03,1
T04808,C301,P010,2025-06-18,1
T04809,C049,P030,2025-07-08,1
T04810,C469,P009,2025-09-15,1
T04811,C472,P001,2025-11-07,1
T04811,C472,P004,2025-11-07,1
T04812,C141,P021,2025-09-03,1
T04813,C204,P002,2025-12-23,1
T04814,C361,P009,2025-05-21,1
T04815,C321,P002,2025-10-20,1
T04816,C422,P001,2025-08-30,1
T04817,C324,P015,2025-09-09,1
T04818,C089,P016,2025-11-28,1
T04819,C414,P004,2025-01-20,1
T04820,C190,P001,2025-11-10,1
T04821,C079,P023,2025-04-01,1
T04822,C446,P028,2025-03-09,1
T04823,C043,P014,2025-03-03,1
T04824,C029,P015,2025-11-23,1
T04825,C364,P002,2025-06-10,1
T04826,C050,P028,2025-10-06,1
T04827,C143,P028,2025-04-10,1
T04828,C336,P020,2025-01-09,1
T04829,C171,P027,2025-12-11,1
T04830,C435,P029,2025-06-12,1
T04831,C087,P029,2025-10-28,1
T04832,C188,P017,2025-01-08,1
T04833,C482,P022,2025-07-26,1
T04834,C342,P022,2025-02-01,1
T04834,C342,P023,2025-02-01,1
T04835,C374,P009,2025-02-12,1
T04836,C089,P015,2025-01-23,1
T04837,C142,P020,2025-04-12,1
T04838,C353,P017,2025-07-29,1
T04839,C089,P021,2025-01-02,1
T04840,C160,P009,2025-10-15,1
